date,temperature_c,rainfall_mm
2002-07-20,28.14,0.0
2002-07-21,27.82,0.01
2002-07-22,27.73,0.1
2002-07-23,27.42,0.04
2002-07-24,27.37,0.0
2002-07-25,27.87,0.0
2002-07-26,28.35,0.0
2002-07-27,27.84,0.0
2002-07-28,28.4,0.24
2002-07-29,28.05,1.12
2002-07-30,27.67,1.15
2002-07-31,26.83,2.98
2002-08-01,26.93,0.99
2002-08-02,26.7,0.97
2002-08-03,26.11,0.96
2002-08-04,27.21,0.55
2002-08-05,27.58,0.36
2002-08-06,27.75,0.19
2002-08-07,27.63,0.4
2002-08-08,26.59,0.05
2002-08-09,27.58,0.03
2002-08-10,27.22,0.36
2002-08-11,27.31,0.67
2002-08-12,27.68,0.0
2002-08-13,27.74,0.0
2002-08-14,27.97,0.0
2002-08-15,27.69,6.38
2002-08-16,26.36,10.23
2002-08-17,26.52,2.47
2002-08-18,27.25,0.36
2002-08-19,27.78,0.0
2002-08-20,27.63,0.0
2002-08-21,28.19,0.02
2002-08-22,27.14,0.32
2002-08-23,27.81,0.43
2002-08-24,26.8,8.24
2002-08-25,26.98,3.84
2002-08-26,28.03,0.69
2002-08-27,28.41,0.36
2002-08-28,28.77,3.38
2002-08-29,27.32,3.31
2002-08-30,28.3,0.15
2002-08-31,28.35,0.0
2002-09-01,28.29,0.01
2002-09-02,28.87,0.0
2002-09-03,28.6,0.0
2002-09-04,28.8,0.0
2002-09-05,28.53,0.5
2002-09-06,28.41,0.34
2002-09-07,27.83,0.02
2002-09-08,28.22,0.0
2002-09-09,28.42,0.0
2002-09-10,28.8,0.0
2002-09-11,29.28,0.0
2002-09-12,28.98,0.0
2002-09-13,29.45,1.97
2002-09-14,28.98,2.62
2002-09-15,28.61,0.15
2002-09-16,28.31,0.54
2002-09-17,28.19,0.46
2002-09-18,29.05,0.07
2002-09-19,28.98,0.56
2002-09-20,28.57,2.58
2002-09-21,28.63,1.32
2002-09-22,28.6,0.0
2002-09-23,28.66,0.0
2002-09-24,29.17,0.07
2002-09-25,29.18,0.16
2002-09-26,29.56,0.12
2002-09-27,29.95,0.0
2002-09-28,29.58,0.69
2002-09-29,28.58,3.26
2002-09-30,27.83,7.43
2002-10-01,27.55,14.51
2002-10-02,28.1,12.52
2002-10-03,28.65,7.79
2002-10-04,28.86,2.85
2002-10-05,28.83,5.23
2002-10-06,27.18,9.58
2002-10-07,26.12,23.07
2002-10-08,26.36,21.0
2002-10-09,25.76,2.32
2002-10-10,26.74,0.91
2002-10-11,26.98,0.51
2002-10-12,26.74,7.0
2002-10-13,27.02,1.37
2002-10-14,26.36,5.96
2002-10-15,26.13,4.16
2002-10-16,26.12,22.61
2002-10-17,25.67,6.65
2002-10-18,25.55,14.09
2002-10-19,25.05,16.5
2002-10-20,24.72,19.82
2002-10-21,25.39,3.4
2002-10-22,25.23,1.11
2002-10-23,25.68,4.36
2002-10-24,25.73,5.75
2002-10-25,25.74,12.11
2002-10-26,25.84,5.97
2002-10-27,25.68,8.43
2002-10-28,24.95,4.26
2002-10-29,25.49,4.05
2002-10-30,25.6,8.01
2002-10-31,25.42,3.0
2002-11-01,26.41,0.47
2002-11-02,25.45,11.14
2002-11-03,24.96,3.63
2002-11-04,25.41,1.69
2002-11-05,25.44,1.8
2002-11-06,25.62,4.99
2002-11-07,25.5,7.01
2002-11-08,25.72,11.68
2002-11-09,24.98,16.49
2002-11-10,24.97,6.2
2002-11-11,24.91,2.06
2002-11-12,25.37,0.63
2002-11-13,26.13,0.21
2002-11-14,25.77,0.24
2002-11-15,25.42,2.73
2002-11-16,25.46,11.09
2002-11-17,25.3,16.25
2002-11-18,25.8,13.42
2002-11-19,25.72,1.65
2002-11-20,25.27,28.57
2002-11-21,25.56,18.77
2002-11-22,24.34,13.81
2002-11-23,24.47,4.38
2002-11-24,24.45,0.02
2002-11-25,25.53,0.07
2002-11-26,25.91,0.3
2002-11-27,25.42,1.05
2002-11-28,24.18,0.01
2002-11-29,24.23,0.0
2002-11-30,23.67,0.0
2002-12-01,24.41,0.0
2002-12-02,25.3,0.11
2002-12-03,25.43,4.73
2002-12-04,25.61,11.15
2002-12-05,25.65,12.21
2002-12-06,24.92,19.13
2002-12-07,24.81,14.64
2002-12-08,25.02,13.19
2002-12-09,25.06,35.32
2002-12-10,24.64,12.7
2002-12-11,24.63,3.1
2002-12-12,24.88,1.17
2002-12-13,24.79,17.9
2002-12-14,25.47,18.63
2002-12-15,25.46,15.63
2002-12-16,25.57,30.58
2002-12-17,24.96,32.76
2002-12-18,24.88,3.89
2002-12-19,24.21,2.24
2002-12-20,24.05,0.23
2002-12-21,23.43,0.26
2002-12-22,23.85,0.64
2002-12-23,23.81,0.94
2002-12-24,24.57,1.46
2002-12-25,24.09,0.0
2002-12-26,23.24,0.0
2002-12-27,22.33,0.0
2002-12-28,22.19,0.0
2002-12-29,22.23,0.0
2002-12-30,22.76,0.0
2002-12-31,22.51,0.0
2003-01-01,22.49,0.0
2003-01-02,22.64,0.0
2003-01-03,23.57,0.0
2003-01-04,24.03,6.02
2003-01-05,24.47,5.24
2003-01-06,25.17,28.8
2003-01-07,24.42,32.76
2003-01-08,24.98,8.72
2003-01-09,25.18,4.6
2003-01-10,24.99,0.26
2003-01-11,24.17,0.04
2003-01-12,23.17,0.01
2003-01-13,22.92,0.0
2003-01-14,22.91,0.0
2003-01-15,24.07,0.09
2003-01-16,23.71,0.61
2003-01-17,23.89,4.73
2003-01-18,24.72,1.27
2003-01-19,25.29,1.56
2003-01-20,24.89,0.83
2003-01-21,24.85,0.89
2003-01-22,24.16,0.31
2003-01-23,24.33,1.27
2003-01-24,23.77,0.06
2003-01-25,22.97,0.0
2003-01-26,22.49,0.0
2003-01-27,23.04,0.0
2003-01-28,23.01,0.0
2003-01-29,22.45,0.0
2003-01-30,22.64,0.0
2003-01-31,23.72,0.63
2003-02-01,24.56,1.9
2003-02-02,25.0,1.11
2003-02-03,24.53,0.06
2003-02-04,25.06,1.89
2003-02-05,25.37,4.81
2003-02-06,25.26,5.84
2003-02-07,25.0,17.3
2003-02-08,25.15,0.86
2003-02-09,25.54,0.0
2003-02-10,25.78,0.94
2003-02-11,25.64,9.51
2003-02-12,25.76,5.59
2003-02-13,25.62,1.28
2003-02-14,26.19,0.0
2003-02-15,26.08,0.57
2003-02-16,25.67,0.12
2003-02-17,24.68,0.0
2003-02-18,24.29,0.0
2003-02-19,24.36,0.0
2003-02-20,24.15,0.0
2003-02-21,24.49,0.0
2003-02-22,24.4,0.0
2003-02-23,23.78,0.0
2003-02-24,24.47,0.0
2003-02-25,24.51,0.0
2003-02-26,24.1,0.0
2003-02-27,23.85,0.0
2003-02-28,24.0,0.0
2003-03-01,24.43,0.0
2003-03-02,24.6,0.0
2003-03-03,25.03,0.0
2003-03-04,26.32,0.27
2003-03-05,26.29,1.0
2003-03-06,26.24,9.18
2003-03-07,26.7,2.76
2003-03-08,26.69,0.03
2003-03-09,26.33,0.0
2003-03-10,26.36,0.0
2003-03-11,27.04,0.11
2003-03-12,27.24,3.01
2003-03-13,27.1,2.15
2003-03-14,27.37,2.17
2003-03-15,27.35,1.98
2003-03-16,27.12,1.69
2003-03-17,27.07,0.45
2003-03-18,27.03,13.44
2003-03-19,25.48,24.72
2003-03-20,25.87,10.66
2003-03-21,25.72,2.3
2003-03-22,26.5,0.03
2003-03-23,26.46,6.73
2003-03-24,25.8,3.47
2003-03-25,25.51,0.1
2003-03-26,26.58,2.68
2003-03-27,26.93,1.58
2003-03-28,27.85,0.02
2003-03-29,27.49,0.0
2003-03-30,27.56,0.0
2003-03-31,28.03,0.0
2003-04-01,29.06,0.0
2003-04-02,29.39,0.0
2003-04-03,29.51,0.0
2003-04-04,29.15,0.08
2003-04-05,28.72,0.04
2003-04-06,27.65,0.0
2003-04-07,28.24,0.0
2003-04-08,28.14,1.1
2003-04-09,29.29,3.92
2003-04-10,29.53,2.0
2003-04-11,29.59,0.03
2003-04-12,29.02,0.0
2003-04-13,29.25,0.04
2003-04-14,28.6,0.45
2003-04-15,29.58,6.67
2003-04-16,29.79,1.52
2003-04-17,30.13,0.21
2003-04-18,30.12,0.69
2003-04-19,30.44,0.02
2003-04-20,29.71,0.01
2003-04-21,28.02,1.41
2003-04-22,29.33,2.31
2003-04-23,28.29,3.33
2003-04-24,29.46,0.68
2003-04-25,29.67,1.76
2003-04-26,28.42,6.12
2003-04-27,26.83,3.4
2003-04-28,26.88,13.77
2003-04-29,26.31,13.89
2003-04-30,26.61,10.56
2003-05-01,26.36,7.7
2003-05-02,27.12,1.41
2003-05-03,27.71,3.73
2003-05-04,28.14,1.92
2003-05-05,28.43,0.28
2003-05-06,28.56,0.56
2003-05-07,28.89,0.28
2003-05-08,28.65,0.04
2003-05-09,28.75,1.88
2003-05-10,27.88,1.98
2003-05-11,26.33,1.96
2003-05-12,27.37,15.09
2003-05-13,27.63,12.7
2003-05-14,28.39,0.98
2003-05-15,28.12,0.0
2003-05-16,27.61,6.44
2003-05-17,27.0,2.25
2003-05-18,27.79,0.33
2003-05-19,27.96,0.02
2003-05-20,28.41,0.0
2003-05-21,28.58,0.0
2003-05-22,28.45,0.0
2003-05-23,28.76,0.0
2003-05-24,28.92,0.0
2003-05-25,28.74,0.0
2003-05-26,28.21,28.32
2003-05-27,27.82,14.2
2003-05-28,27.61,0.0
2003-05-29,27.93,0.0
2003-05-30,27.7,0.0
2003-05-31,28.12,0.0
2003-06-01,28.3,0.0
2003-06-02,28.17,0.03
2003-06-03,28.39,0.01
2003-06-04,28.28,0.24
2003-06-05,28.19,0.3
2003-06-06,28.73,0.16
2003-06-07,28.02,0.47
2003-06-08,28.22,2.07
2003-06-09,28.3,0.62
2003-06-10,28.2,0.37
2003-06-11,27.29,0.66
2003-06-12,27.58,0.16
2003-06-13,27.95,0.77
2003-06-14,27.17,1.73
2003-06-15,27.42,0.34
2003-06-16,27.62,0.52
2003-06-17,27.71,0.86
2003-06-18,27.11,0.54
2003-06-19,26.31,7.14
2003-06-20,26.42,6.06
2003-06-21,26.33,2.8
2003-06-22,26.82,6.2
2003-06-23,26.38,3.49
2003-06-24,27.22,0.08
2003-06-25,26.91,0.68
2003-06-26,26.52,0.25
2003-06-27,27.04,0.0
2003-06-28,26.85,0.0
2003-06-29,26.53,0.61
2003-06-30,26.45,0.69
2003-07-01,26.38,1.26
2003-07-02,26.99,1.89
2003-07-03,26.94,2.96
2003-07-04,26.94,2.69
2003-07-05,25.92,1.56
2003-07-06,26.68,0.93
2003-07-07,27.91,0.0
2003-07-08,27.97,0.05
2003-07-09,27.02,1.53
2003-07-10,25.73,1.96
2003-07-11,26.36,0.0
2003-07-12,26.9,0.1
2003-07-13,27.9,0.03
2003-07-14,27.34,1.77
2003-07-15,26.37,1.57
2003-07-16,26.92,0.24
2003-07-17,27.72,0.1
2003-07-18,27.11,1.08
2003-07-19,27.27,2.89
2003-07-20,27.79,1.46
2003-07-21,27.71,0.37
2003-07-22,27.6,0.12
2003-07-23,27.63,0.15
2003-07-24,27.05,0.06
2003-07-25,26.71,0.33
2003-07-26,27.17,0.18
2003-07-27,27.69,0.04
2003-07-28,28.38,0.18
2003-07-29,28.23,0.35
2003-07-30,27.43,2.75
2003-07-31,26.82,2.55
2003-08-01,26.3,1.28
2003-08-02,26.35,0.78
2003-08-03,27.56,0.07
2003-08-04,27.53,0.31
2003-08-05,27.4,0.88
2003-08-06,27.48,0.57
2003-08-07,27.89,0.39
2003-08-08,28.06,0.02
2003-08-09,27.97,0.11
2003-08-10,28.07,1.45
2003-08-11,28.03,1.79
2003-08-12,27.63,0.36
2003-08-13,27.08,0.68
2003-08-14,26.32,0.36
2003-08-15,26.55,0.83
2003-08-16,26.99,0.34
2003-08-17,26.21,9.84
2003-08-18,26.64,9.79
2003-08-19,27.35,0.02
2003-08-20,27.32,0.02
2003-08-21,27.56,0.12
2003-08-22,27.02,0.07
2003-08-23,27.7,0.4
2003-08-24,27.78,0.19
2003-08-25,27.85,0.35
2003-08-26,27.74,0.2
2003-08-27,27.84,0.0
2003-08-28,27.35,0.0
2003-08-29,27.72,0.01
2003-08-30,26.96,0.0
2003-08-31,28.46,0.01
2003-09-01,27.75,0.43
2003-09-02,27.78,0.43
2003-09-03,27.07,10.8
2003-09-04,26.62,10.46
2003-09-05,27.19,0.28
2003-09-06,27.11,0.06
2003-09-07,27.67,0.0
2003-09-08,28.07,0.0
2003-09-09,28.27,0.0
2003-09-10,28.32,0.0
2003-09-11,28.2,0.0
2003-09-12,28.09,0.0
2003-09-13,27.59,0.02
2003-09-14,27.75,0.15
2003-09-15,27.32,0.24
2003-09-16,28.68,0.04
2003-09-17,28.42,0.16
2003-09-18,27.98,0.23
2003-09-19,27.85,2.84
2003-09-20,27.46,4.46
2003-09-21,27.27,0.92
2003-09-22,28.16,0.0
2003-09-23,28.12,0.01
2003-09-24,28.46,0.01
2003-09-25,29.09,0.12
2003-09-26,29.8,0.16
2003-09-27,29.08,0.23
2003-09-28,29.34,0.67
2003-09-29,29.21,5.88
2003-09-30,27.5,7.13
2003-10-01,26.77,5.74
2003-10-02,26.85,1.59
2003-10-03,27.74,0.02
2003-10-04,27.72,3.99
2003-10-05,27.45,3.22
2003-10-06,27.41,2.4
2003-10-07,28.06,1.08
2003-10-08,28.19,0.87
2003-10-09,27.38,0.56
2003-10-10,28.1,0.01
2003-10-11,28.54,0.0
2003-10-12,27.66,11.62
2003-10-13,26.3,6.45
2003-10-14,27.32,1.76
2003-10-15,26.65,8.85
2003-10-16,25.94,10.94
2003-10-17,26.94,5.13
2003-10-18,27.36,1.27
2003-10-19,26.67,0.68
2003-10-20,26.7,0.11
2003-10-21,26.51,0.15
2003-10-22,27.78,0.01
2003-10-23,27.85,0.01
2003-10-24,27.57,0.71
2003-10-25,27.83,0.91
2003-10-26,27.95,1.07
2003-10-27,27.86,0.14
2003-10-28,28.05,0.53
2003-10-29,26.8,2.76
2003-10-30,26.57,4.96
2003-10-31,26.6,10.44
2003-11-01,27.13,2.92
2003-11-02,26.58,1.39
2003-11-03,26.22,4.66
2003-11-04,26.09,8.94
2003-11-05,25.89,9.5
2003-11-06,25.33,14.41
2003-11-07,25.48,9.08
2003-11-08,25.97,12.19
2003-11-09,26.43,1.71
2003-11-10,26.43,0.25
2003-11-11,26.41,3.91
2003-11-12,26.7,0.91
2003-11-13,26.5,4.98
2003-11-14,25.82,17.42
2003-11-15,25.2,17.11
2003-11-16,25.38,10.68
2003-11-17,25.61,6.36
2003-11-18,25.63,1.25
2003-11-19,25.67,4.15
2003-11-20,24.92,7.43
2003-11-21,24.15,8.03
2003-11-22,25.41,7.26
2003-11-23,25.71,5.82
2003-11-24,25.53,0.29
2003-11-25,25.23,1.07
2003-11-26,25.53,10.72
2003-11-27,24.76,41.56
2003-11-28,24.86,20.17
2003-11-29,25.28,12.95
2003-11-30,25.07,10.23
2003-12-01,24.84,0.2
2003-12-02,25.17,0.55
2003-12-03,24.9,3.58
2003-12-04,25.13,5.8
2003-12-05,25.14,9.32
2003-12-06,24.93,2.27
2003-12-07,24.45,0.73
2003-12-08,23.73,0.09
2003-12-09,23.66,0.64
2003-12-10,23.64,2.59
2003-12-11,24.26,3.52
2003-12-12,24.04,0.52
2003-12-13,24.9,2.8
2003-12-14,24.07,0.57
2003-12-15,24.87,0.0
2003-12-16,25.36,0.01
2003-12-17,25.55,0.02
2003-12-18,25.19,0.03
2003-12-19,24.83,1.29
2003-12-20,24.49,0.02
2003-12-21,24.13,0.0
2003-12-22,24.57,0.02
2003-12-23,24.91,0.01
2003-12-24,25.66,2.36
2003-12-25,25.38,3.95
2003-12-26,25.42,0.91
2003-12-27,25.77,0.88
2003-12-28,25.69,1.22
2003-12-29,25.32,0.34
2003-12-30,25.27,1.05
2003-12-31,25.37,0.22
2004-01-01,25.51,0.05
2004-01-02,24.94,0.03
2004-01-03,24.87,0.0
2004-01-04,25.28,0.01
2004-01-05,25.65,0.08
2004-01-06,25.53,0.04
2004-01-07,25.84,1.62
2004-01-08,25.4,3.81
2004-01-09,25.72,10.94
2004-01-10,25.42,9.31
2004-01-11,24.95,1.58
2004-01-12,25.19,0.06
2004-01-13,25.25,0.12
2004-01-14,25.47,0.08
2004-01-15,25.83,0.01
2004-01-16,25.72,0.0
2004-01-17,24.76,0.0
2004-01-18,24.41,0.0
2004-01-19,24.16,0.0
2004-01-20,24.53,0.0
2004-01-21,24.77,0.01
2004-01-22,25.61,0.17
2004-01-23,25.99,4.11
2004-01-24,26.65,1.86
2004-01-25,26.58,1.71
2004-01-26,27.12,0.19
2004-01-27,27.2,0.04
2004-01-28,26.58,0.01
2004-01-29,26.53,0.0
2004-01-30,26.68,0.0
2004-01-31,26.75,0.0
2004-02-01,26.21,0.0
2004-02-02,26.99,0.29
2004-02-03,27.34,0.39
2004-02-04,27.1,0.71
2004-02-05,27.14,0.51
2004-02-06,27.46,2.34
2004-02-07,27.46,1.93
2004-02-08,26.61,4.44
2004-02-09,26.92,0.05
2004-02-10,26.5,2.79
2004-02-11,26.9,0.92
2004-02-12,27.31,0.46
2004-02-13,26.83,2.86
2004-02-14,26.58,2.17
2004-02-15,26.18,5.51
2004-02-16,26.37,0.04
2004-02-17,25.43,0.0
2004-02-18,25.75,0.0
2004-02-19,25.84,0.0
2004-02-20,25.21,0.0
2004-02-21,25.79,0.2
2004-02-22,26.37,3.42
2004-02-23,26.96,2.48
2004-02-24,26.05,0.44
2004-02-25,25.61,0.0
2004-02-26,26.37,0.0
2004-02-27,27.82,0.08
2004-02-28,26.47,0.25
2004-02-29,25.08,0.0
2004-03-01,25.37,0.0
2004-03-02,25.94,0.0
2004-03-03,26.67,0.0
2004-03-04,27.88,0.0
2004-03-05,28.65,0.0
2004-03-06,28.46,0.0
2004-03-07,27.5,0.0
2004-03-08,28.25,3.6
2004-03-09,27.25,6.83
2004-03-10,27.41,3.94
2004-03-11,28.43,0.0
2004-03-12,28.55,0.0
2004-03-13,27.54,0.0
2004-03-14,28.09,1.7
2004-03-15,27.35,6.51
2004-03-16,27.95,0.78
2004-03-17,28.44,1.06
2004-03-18,29.39,0.38
2004-03-19,29.79,0.0
2004-03-20,29.76,0.0
2004-03-21,30.12,0.0
2004-03-22,29.25,5.54
2004-03-23,29.1,6.64
2004-03-24,28.86,8.66
2004-03-25,29.41,1.0
2004-03-26,29.8,0.41
2004-03-27,30.39,0.24
2004-03-28,30.28,0.0
2004-03-29,29.97,0.91
2004-03-30,29.46,4.59
2004-03-31,29.44,2.68
2004-04-01,28.5,6.57
2004-04-02,28.57,1.39
2004-04-03,29.29,11.56
2004-04-04,28.39,8.0
2004-04-05,28.48,1.79
2004-04-06,28.31,0.74
2004-04-07,26.89,1.74
2004-04-08,28.24,0.73
2004-04-09,28.29,0.01
2004-04-10,30.25,0.14
2004-04-11,29.37,0.03
2004-04-12,28.5,0.09
2004-04-13,27.96,3.98
2004-04-14,28.56,1.34
2004-04-15,29.72,0.0
2004-04-16,30.35,0.0
2004-04-17,30.13,0.27
2004-04-18,30.6,0.21
2004-04-19,31.57,0.0
2004-04-20,31.16,0.52
2004-04-21,30.83,1.92
2004-04-22,30.23,1.55
2004-04-23,30.43,3.7
2004-04-24,29.2,15.38
2004-04-25,29.36,7.33
2004-04-26,28.39,5.43
2004-04-27,28.5,3.21
2004-04-28,29.57,0.19
2004-04-29,30.12,1.03
2004-04-30,29.18,8.85
2004-05-01,27.47,13.19
2004-05-02,26.92,17.65
2004-05-03,26.91,9.8
2004-05-04,26.85,11.27
2004-05-05,27.17,2.73
2004-05-06,28.62,1.24
2004-05-07,28.54,2.56
2004-05-08,28.95,0.05
2004-05-09,29.0,0.02
2004-05-10,28.88,0.81
2004-05-11,28.59,0.25
2004-05-12,28.04,0.27
2004-05-13,28.81,0.19
2004-05-14,28.32,0.0
2004-05-15,27.48,10.24
2004-05-16,28.14,3.08
2004-05-17,27.73,0.24
2004-05-18,27.21,2.03
2004-05-19,28.49,0.4
2004-05-20,27.91,4.31
2004-05-21,27.74,2.84
2004-05-22,27.74,0.55
2004-05-23,27.97,0.07
2004-05-24,27.6,0.09
2004-05-25,27.46,0.18
2004-05-26,27.03,10.62
2004-05-27,26.05,21.14
2004-05-28,26.41,7.32
2004-05-29,26.99,3.24
2004-05-30,26.73,2.49
2004-05-31,26.94,0.65
2004-06-01,27.27,0.24
2004-06-02,26.9,0.82
2004-06-03,26.4,3.18
2004-06-04,27.18,1.03
2004-06-05,27.21,0.03
2004-06-06,27.28,0.67
2004-06-07,26.92,3.46
2004-06-08,26.86,1.28
2004-06-09,26.05,3.47
2004-06-10,27.47,0.85
2004-06-11,27.43,5.02
2004-06-12,26.14,9.28
2004-06-13,26.85,4.8
2004-06-14,27.43,0.21
2004-06-15,27.2,0.01
2004-06-16,27.39,0.05
2004-06-17,27.31,2.58
2004-06-18,26.85,2.26
2004-06-19,27.15,0.22
2004-06-20,27.22,0.0
2004-06-21,27.83,0.0
2004-06-22,27.58,0.57
2004-06-23,27.51,0.25
2004-06-24,27.7,0.0
2004-06-25,28.07,0.02
2004-06-26,27.75,0.04
2004-06-27,27.99,0.03
2004-06-28,27.65,0.04
2004-06-29,27.74,0.0
2004-06-30,27.98,0.81
2004-07-01,27.69,0.9
2004-07-02,27.44,0.57
2004-07-03,27.78,0.42
2004-07-04,27.51,1.36
2004-07-05,27.63,3.48
2004-07-06,27.14,0.86
2004-07-07,26.14,8.42
2004-07-08,26.6,4.0
2004-07-09,26.08,1.63
2004-07-10,26.78,0.38
2004-07-11,26.48,0.5
2004-07-12,26.61,0.05
2004-07-13,27.7,0.05
2004-07-14,27.86,0.0
2004-07-15,27.58,0.0
2004-07-16,27.68,0.0
2004-07-17,27.92,0.33
2004-07-18,26.96,5.23
2004-07-19,26.16,1.17
2004-07-20,27.6,0.0
2004-07-21,27.46,0.0
2004-07-22,26.6,0.0
2004-07-23,27.18,0.02
2004-07-24,27.38,0.01
2004-07-25,27.52,0.01
2004-07-26,28.07,0.0
2004-07-27,27.27,0.02
2004-07-28,26.99,0.01
2004-07-29,27.0,0.06
2004-07-30,27.28,0.02
2004-07-31,27.7,0.0
2004-08-01,27.36,0.0
2004-08-02,27.28,0.0
2004-08-03,27.99,0.27
2004-08-04,27.37,0.7
2004-08-05,27.53,0.63
2004-08-06,27.16,0.82
2004-08-07,27.27,0.0
2004-08-08,26.94,0.0
2004-08-09,27.54,1.3
2004-08-10,28.07,0.16
2004-08-11,28.73,0.0
2004-08-12,28.63,0.0
2004-08-13,28.46,0.6
2004-08-14,27.75,1.45
2004-08-15,27.13,0.49
2004-08-16,27.93,0.6
2004-08-17,28.65,1.54
2004-08-18,27.16,1.15
2004-08-19,27.36,0.07
2004-08-20,27.64,1.83
2004-08-21,26.94,1.2
2004-08-22,28.07,0.28
2004-08-23,28.87,0.21
2004-08-24,28.31,0.47
2004-08-25,28.24,2.19
2004-08-26,27.75,2.66
2004-08-27,28.65,0.5
2004-08-28,28.27,0.0
2004-08-29,28.65,0.02
2004-08-30,28.14,0.12
2004-08-31,28.74,0.78
2004-09-01,28.64,0.47
2004-09-02,28.07,3.03
2004-09-03,27.78,1.57
2004-09-04,28.05,0.02
2004-09-05,27.88,0.02
2004-09-06,27.28,2.03
2004-09-07,26.57,2.01
2004-09-08,26.89,0.79
2004-09-09,27.54,0.02
2004-09-10,27.48,0.68
2004-09-11,27.04,1.6
2004-09-12,26.61,1.01
2004-09-13,26.88,0.03
2004-09-14,27.24,0.04
2004-09-15,27.45,0.63
2004-09-16,28.02,0.91
2004-09-17,27.58,3.81
2004-09-18,26.94,1.94
2004-09-19,27.18,0.64
2004-09-20,27.47,0.34
2004-09-21,27.66,0.3
2004-09-22,27.79,3.18
2004-09-23,26.88,16.38
2004-09-24,26.48,9.62
2004-09-25,26.59,7.5
2004-09-26,26.17,16.13
2004-09-27,24.71,31.76
2004-09-28,25.0,13.75
2004-09-29,26.65,0.01
2004-09-30,26.21,0.02
2004-10-01,25.3,0.93
2004-10-02,25.83,1.27
2004-10-03,26.52,1.01
2004-10-04,26.9,2.04
2004-10-05,27.07,0.74
2004-10-06,27.83,0.13
2004-10-07,27.46,0.17
2004-10-08,27.8,0.86
2004-10-09,26.86,2.73
2004-10-10,26.98,2.94
2004-10-11,26.64,13.15
2004-10-12,25.93,7.98
2004-10-13,25.67,9.68
2004-10-14,26.23,3.76
2004-10-15,26.18,0.04
2004-10-16,26.27,0.83
2004-10-17,26.6,17.7
2004-10-18,25.63,31.42
2004-10-19,25.79,12.54
2004-10-20,26.09,3.65
2004-10-21,26.12,4.47
2004-10-22,26.26,2.56
2004-10-23,25.96,8.29
2004-10-24,26.15,8.19
2004-10-25,26.24,14.08
2004-10-26,25.53,27.6
2004-10-27,24.99,30.06
2004-10-28,25.14,14.03
2004-10-29,25.32,2.64
2004-10-30,25.29,5.22
2004-10-31,25.39,10.36
2004-11-01,25.6,9.89
2004-11-02,25.47,1.74
2004-11-03,25.58,1.9
2004-11-04,24.85,10.39
2004-11-05,24.15,10.74
2004-11-06,25.75,6.81
2004-11-07,25.25,5.12
2004-11-08,25.18,7.88
2004-11-09,25.71,4.74
2004-11-10,25.22,7.25
2004-11-11,25.33,6.18
2004-11-12,25.09,12.02
2004-11-13,25.59,8.1
2004-11-14,25.29,10.66
2004-11-15,25.6,22.08
2004-11-16,24.98,9.41
2004-11-17,24.8,0.27
2004-11-18,24.79,0.17
2004-11-19,25.02,0.64
2004-11-20,25.69,4.14
2004-11-21,25.61,10.51
2004-11-22,25.57,20.06
2004-11-23,25.15,7.35
2004-11-24,25.29,5.54
2004-11-25,25.42,3.5
2004-11-26,24.92,7.0
2004-11-27,25.61,1.8
2004-11-28,25.76,2.45
2004-11-29,25.39,2.63
2004-11-30,25.43,6.13
2004-12-01,25.3,4.72
2004-12-02,25.46,2.98
2004-12-03,25.42,6.18
2004-12-04,25.51,4.07
2004-12-05,24.84,8.69
2004-12-06,23.87,0.09
2004-12-07,23.79,1.21
2004-12-08,25.12,7.25
2004-12-09,25.46,2.09
2004-12-10,24.72,0.01
2004-12-11,24.54,14.03
2004-12-12,24.82,68.97
2004-12-13,24.92,35.25
2004-12-14,24.8,6.73
2004-12-15,24.58,7.32
2004-12-16,23.83,30.33
2004-12-17,23.51,1.66
2004-12-18,23.37,0.0
2004-12-19,22.22,0.0
2004-12-20,21.84,0.0
2004-12-21,21.0,0.0
2004-12-22,22.27,0.1
2004-12-23,22.33,0.03
2004-12-24,23.34,12.09
2004-12-25,23.21,0.77
2004-12-26,24.18,2.15
2004-12-27,24.92,1.41
2004-12-28,24.1,0.03
2004-12-29,23.68,0.02
2004-12-30,24.38,13.37
2004-12-31,24.55,27.54
2005-01-01,24.13,6.11
2005-01-02,23.88,0.03
2005-01-03,23.23,0.08
2005-01-04,24.4,4.32
2005-01-05,23.97,1.81
2005-01-06,23.51,0.04
2005-01-07,23.51,0.0
2005-01-08,23.56,0.04
2005-01-09,23.04,0.01
2005-01-10,23.06,0.26
2005-01-11,23.23,0.11
2005-01-12,24.21,0.92
2005-01-13,22.46,0.0
2005-01-14,22.83,0.0
2005-01-15,23.05,0.0
2005-01-16,23.58,0.01
2005-01-17,24.37,5.36
2005-01-18,24.27,15.79
2005-01-19,25.69,6.64
2005-01-20,25.69,4.42
2005-01-21,25.56,19.82
2005-01-22,25.05,14.92
2005-01-23,25.24,6.54
2005-01-24,24.93,3.62
2005-01-25,24.23,0.48
2005-01-26,24.01,0.0
2005-01-27,23.51,0.0
2005-01-28,24.09,0.0
2005-01-29,24.47,3.9
2005-01-30,24.82,4.73
2005-01-31,25.1,4.56
2005-02-01,25.23,10.6
2005-02-02,24.64,1.06
2005-02-03,24.79,0.29
2005-02-04,24.22,0.0
2005-02-05,23.7,0.0
